START | Pos: [0.7158, 0.14281, -3.21363] | Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [0.9323, 0.1428, -3.0886], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [178.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [178.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [178.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [178.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [179.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [179.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [179.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [179.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [180.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [180.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [180.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [180.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [181.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [181.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [181.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [181.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [182.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [182.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [182.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [182.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [183.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [183.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [183.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [183.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [184.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [184.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [184.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [184.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [185.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [185.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [185.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [185.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [186.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [186.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [186.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [186.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [187.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [187.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [187.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [187.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [188.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [188.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [188.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [188.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [189.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [189.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [189.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [189.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [190.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [190.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [190.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [190.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [191.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [191.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [191.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [191.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [192.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [192.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [192.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [192.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [193.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [193.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [193.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [193.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [194.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [194.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [194.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [194.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [195.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [195.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [195.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [195.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [196.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [196.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [196.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [196.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [197.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [197.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [197.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [197.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [198.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [198.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [198.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [198.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [199.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [199.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [199.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [199.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [200.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [200.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [200.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [200.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [201.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [201.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [201.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [201.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [202.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [202.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [202.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [202.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [203.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [203.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [203.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [203.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [204.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [204.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [204.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [204.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [205.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [205.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [205.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [205.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [206.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [206.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [206.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [206.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [207.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [207.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [207.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [207.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [208.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [208.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [208.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [208.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [209.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [209.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [209.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [209.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [210.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [210.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [210.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [210.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [211.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [211.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [211.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [211.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [212.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [212.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [212.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [212.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [213.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [213.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [213.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [213.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [214.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [214.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [214.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [214.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [215.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [215.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [215.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [215.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [216.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [216.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [216.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [216.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [217.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [217.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [217.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [217.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [218.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [218.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [218.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [218.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [219.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [219.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [219.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [219.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [220.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [220.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [220.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [220.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [221.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [221.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [221.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [221.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [222.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [222.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [222.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [222.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [223.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [223.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [223.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [223.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [224.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [224.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [224.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [224.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [225.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [225.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [225.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [225.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [226.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [226.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [226.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [226.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [227.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [227.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [227.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [227.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [228.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [228.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [228.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [228.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [229.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [229.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [229.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [229.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [230.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [230.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [230.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [230.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [231.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [231.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [231.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [231.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [232.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [232.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [232.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [232.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [233.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [233.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [233.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [233.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [234.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [234.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [234.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [234.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [235.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [235.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [235.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [235.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [236.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [236.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [236.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [236.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [237.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [237.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [237.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [237.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [238.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [238.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [238.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [238.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [239.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [239.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [239.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [239.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [240.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [240.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [240.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [240.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [241.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [241.3564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [241.6064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [241.8564, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [242.1064, 0.1428, -8.4212], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
