START | Pos: [-5.99568, 0.19754, 1.17799] | Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-5.9957, 0.1975, 1.1780], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-8.6452, 0.1975, 0.9681], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
forward, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-8.6452, 0.1975, 1.2181], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-8.5202, 0.1975, 1.0016], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-8.5202, 0.1975, 1.0016], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-8.5202, 0.1975, 0.7516], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-8.5202, 0.1975, 0.7516], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-8.3952, 0.1975, 0.5350], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-8.2702, 0.1975, 0.3185], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-8.2702, 0.1975, 0.3185], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
forward, Pos: [-8.2702, 0.1975, 0.0685], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-8.2702, 0.1975, 0.0685], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-8.2702, 0.1975, 0.0685], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-8.0537, 0.1975, -0.0565], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-7.8372, 0.1975, -0.1815], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-7.6207, 0.1975, -0.3065], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-7.6207, 0.1975, -0.3065], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-7.6207, 0.1975, -0.3065], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-7.6207, 0.1975, -0.3065], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-7.6207, 0.1975, -0.3065], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-7.6207, 0.1975, -0.3065], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-7.6207, 0.1975, -0.3065], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-7.6207, 0.1975, -0.3065], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-7.8707, 0.1975, -0.3065], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-7.8707, 0.1975, -0.3065], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-7.8707, 0.1975, -0.3065], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-7.8707, 0.1975, -0.3065], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-7.8707, 0.1975, -0.3065], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-7.8707, 0.1975, -0.3065], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-7.6542, 0.1975, -0.4315], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-7.4377, 0.1975, -0.5565], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-7.2212, 0.1975, -0.6815], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-7.2212, 0.1975, -0.6815], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-7.2212, 0.1975, -0.6815], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-7.2212, 0.1975, -0.6815], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-7.2212, 0.1975, -0.6815], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [-7.2212, 0.1975, -0.6815], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-7.2212, 0.1975, -0.6815], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-7.2212, 0.1975, -0.6815], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-7.2212, 0.1975, -0.6815], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-7.2212, 0.1975, -0.6815], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-7.2212, 0.1975, -0.6815], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-7.2212, 0.1975, -0.6815], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-7.0962, 0.1975, -0.8980], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-6.9712, 0.1975, -1.1145], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-6.8462, 0.1975, -1.3310], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-6.7212, 0.1975, -1.5475], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-6.5962, 0.1975, -1.7640], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-6.4712, 0.1975, -1.9805], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-6.3462, 0.1975, -2.1970], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-6.2212, 0.1975, -2.4135], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-6.0962, 0.1975, -2.6300], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-6.0962, 0.1975, -2.6300], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-6.0962, 0.1975, -2.6300], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-6.0962, 0.1975, -2.6300], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-6.0962, 0.1975, -2.6300], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-6.0962, 0.1975, -2.6300], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-6.0962, 0.1975, -2.3800], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-6.0962, 0.1975, -2.1300], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-6.0962, 0.1975, -1.8800], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-6.0962, 0.1975, -1.8800], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-6.0962, 0.1975, -1.8800], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-6.0962, 0.1975, -1.8800], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-6.0962, 0.1975, -1.8800], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-6.0962, 0.1975, -1.8800], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-6.3462, 0.1975, -1.8800], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-6.5962, 0.1975, -1.8800], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-6.8462, 0.1975, -1.8800], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-7.0962, 0.1975, -1.8800], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-7.3462, 0.1975, -1.8800], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-7.5962, 0.1975, -1.8800], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-7.8462, 0.1975, -1.8800], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-7.8462, 0.1975, -1.8800], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-7.8462, 0.1975, -1.8800], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-7.9712, 0.1975, -2.0965], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-8.0962, 0.1975, -2.3130], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
stop, Pos: [-8.0962, 0.1975, -2.3130], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
