START | Pos: [-14.52051, 0.12186, -7.90472] | Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-14.5205, 0.1219, -7.9047], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-15.6521, 0.1219, -6.1637], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-15.7771, 0.1219, -5.9472], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [-15.9021, 0.1219, -5.7307], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-15.9021, 0.1219, -5.7307], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-15.9021, 0.1219, -5.7307], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-16.1521, 0.1219, -5.7307], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-16.4021, 0.1219, -5.7307], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-16.4021, 0.1219, -5.7307], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-16.4021, 0.1219, -5.7307], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-16.4021, 0.1219, -5.7307], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-16.4021, 0.1219, -5.7307], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-16.4021, 0.1219, -5.7307], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-16.4021, 0.1219, -5.7307], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-16.4021, 0.1219, -5.7307], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-16.4021, 0.1219, -5.7307], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-16.4021, 0.1219, -5.7307], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [-16.4021, 0.1219, -5.7307], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-16.4021, 0.1219, -5.7307], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-16.6186, 0.1219, -5.8557], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-16.6186, 0.1219, -5.8557], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-16.6186, 0.1219, -5.8557], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-16.6186, 0.1219, -5.8557], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-16.6186, 0.1219, -5.8557], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-16.6186, 0.1219, -5.8557], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-16.6186, 0.1219, -5.8557], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-16.6186, 0.1219, -5.8557], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-16.4936, 0.1219, -5.6392], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-16.4936, 0.1219, -5.6392], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [-16.4936, 0.1219, -5.6392], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-16.4936, 0.1219, -5.6392], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-16.7101, 0.1219, -5.5142], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-16.9266, 0.1219, -5.3892], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-17.1431, 0.1219, -5.2642], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-17.3596, 0.1219, -5.1392], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-17.5761, 0.1219, -5.0142], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-17.7926, 0.1219, -4.8892], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-18.0091, 0.1219, -4.7642], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-18.2256, 0.1219, -4.6392], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-18.4422, 0.1219, -4.5142], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-18.6587, 0.1219, -4.3892], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-18.8752, 0.1219, -4.2642], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-19.0917, 0.1219, -4.1392], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-19.3082, 0.1219, -4.0142], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-19.3082, 0.1219, -4.0142], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-19.3082, 0.1219, -4.0142], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-19.3082, 0.1219, -4.0142], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-19.3082, 0.1219, -4.0142], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-19.3082, 0.1219, -4.0142], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-19.3082, 0.1219, -4.0142], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-19.3082, 0.1219, -4.0142], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-19.3082, 0.1219, -4.0142], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [-19.3082, 0.1219, -4.0142], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-19.3082, 0.1219, -4.0142], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-19.3082, 0.1219, -4.0142], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-19.3082, 0.1219, -4.0142], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-19.3082, 0.1219, -4.0142], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-19.3082, 0.1219, -4.0142], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-19.3082, 0.1219, -4.0142], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-19.3082, 0.1219, -4.0142], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-19.3082, 0.1219, -4.0142], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-19.3082, 0.1219, -4.0142], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-19.3082, 0.1219, -4.0142], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-19.3082, 0.1219, -4.0142], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-19.3082, 0.1219, -4.0142], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-19.3082, 0.1219, -4.0142], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-19.3082, 0.1219, -4.0142], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-19.3082, 0.1219, -4.0142], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-19.3082, 0.1219, -4.0142], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-19.3082, 0.1219, -4.0142], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-19.3082, 0.1219, -4.0142], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-19.3082, 0.1219, -4.0142], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-19.3082, 0.1219, -4.0142], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-19.3082, 0.1219, -4.0142], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [-19.3082, 0.1219, -4.0142], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-19.3082, 0.1219, -4.0142], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-19.3082, 0.1219, -4.0142], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-19.3082, 0.1219, -4.0142], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-19.3082, 0.1219, -4.0142], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-19.4332, 0.1219, -4.2307], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-19.4332, 0.1219, -4.2307], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-19.4332, 0.1219, -4.2307], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-19.4332, 0.1219, -4.2307], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-19.4332, 0.1219, -4.2307], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-19.4332, 0.1219, -4.2307], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-19.2167, 0.1219, -4.1057], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-19.0002, 0.1219, -3.9807], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-18.7837, 0.1219, -3.8557], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
