START | Pos: [-14.52051, 0.12186, -7.90472] | Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-14.5205, 0.1219, -7.9047], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-11.7257, 0.1219, -0.0411], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-11.5091, 0.1219, 0.0839], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-11.2926, 0.1219, 0.2089], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-11.0761, 0.1219, 0.3339], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-10.8596, 0.1219, 0.4589], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-10.6431, 0.1219, 0.5839], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-10.4266, 0.1219, 0.7089], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-10.2101, 0.1219, 0.8339], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-9.9936, 0.1219, 0.9589], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-9.7771, 0.1219, 1.0839], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-9.5606, 0.1219, 1.2089], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-9.3441, 0.1219, 1.3339], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-9.1276, 0.1219, 1.4589], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-9.1276, 0.1219, 1.4589], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-9.0026, 0.1219, 1.6754], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-8.8776, 0.1219, 1.8919], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
