START | Pos: [-13.67385, 0.09345, 13.89784] | Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-13.6739, 0.0935, 13.8978], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-12.3568, 0.0935, 9.6658], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-12.4818, 0.0935, 9.8823], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-12.6068, 0.0935, 10.0988], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-12.6068, 0.0935, 10.0988], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-12.6068, 0.0935, 10.0988], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-12.6068, 0.0935, 10.0988], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-12.8234, 0.0935, 9.9738], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-12.8234, 0.0935, 9.9738], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-12.9484, 0.0935, 9.7573], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-12.9484, 0.0935, 9.7573], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-12.9484, 0.0935, 9.7573], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-12.9484, 0.0935, 9.7573], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-12.9484, 0.0935, 9.7573], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-12.9484, 0.0935, 9.7573], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-12.7318, 0.0935, 9.8823], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-12.7318, 0.0935, 9.8823], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-12.7318, 0.0935, 9.8823], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-12.7318, 0.0935, 9.8823], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-12.7318, 0.0935, 9.8823], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-12.7318, 0.0935, 9.8823], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-12.7318, 0.0935, 9.8823], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-12.7318, 0.0935, 9.8823], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-12.7318, 0.0935, 9.8823], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-12.7318, 0.0935, 9.8823], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-12.7318, 0.0935, 9.8823], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-12.7318, 0.0935, 9.8823], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-12.6068, 0.0935, 10.0988], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-12.6068, 0.0935, 10.0988], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-12.6068, 0.0935, 10.0988], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-12.6068, 0.0935, 10.0988], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-12.6068, 0.0935, 10.0988], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-12.4818, 0.0935, 9.8823], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-12.3568, 0.0935, 9.6658], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-12.2318, 0.0935, 9.4493], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-12.1068, 0.0935, 9.2328], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-11.9818, 0.0935, 9.0163], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-11.8568, 0.0935, 8.7998], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-11.7318, 0.0935, 8.5833], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-11.6068, 0.0935, 8.3668], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-11.4818, 0.0935, 8.1503], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-11.3568, 0.0935, 7.9337], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-11.2318, 0.0935, 7.7172], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-11.2318, 0.0935, 7.7172], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-11.2318, 0.0935, 7.7172], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-11.2318, 0.0935, 7.7172], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-11.2318, 0.0935, 7.7172], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-11.1068, 0.0935, 7.9337], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-11.1068, 0.0935, 7.9337], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-11.1068, 0.0935, 7.9337], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-11.1068, 0.0935, 7.9337], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-11.1068, 0.0935, 7.9337], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-11.3568, 0.0935, 7.9337], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-11.6068, 0.0935, 7.9337], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-11.8568, 0.0935, 7.9337], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-12.1068, 0.0935, 7.9337], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-12.1068, 0.0935, 7.9337], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-12.1068, 0.0935, 7.9337], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-12.1068, 0.0935, 7.9337], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-12.1068, 0.0935, 7.9337], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-12.1068, 0.0935, 7.9337], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-12.1068, 0.0935, 7.9337], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-12.1068, 0.0935, 7.9337], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-12.1068, 0.0935, 7.9337], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-11.9818, 0.0935, 8.1503], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-11.8568, 0.0935, 8.3668], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-11.7318, 0.0935, 8.5833], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-11.6068, 0.0935, 8.7998], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-11.6068, 0.0935, 8.7998], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-11.6068, 0.0935, 8.7998], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-11.6068, 0.0935, 8.7998], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-11.6068, 0.0935, 8.7998], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-11.8568, 0.0935, 8.7998], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-12.1068, 0.0935, 8.7998], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-12.3568, 0.0935, 8.7998], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-12.6068, 0.0935, 8.7998], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-12.6068, 0.0935, 8.7998], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-12.6068, 0.0935, 8.7998], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-12.6068, 0.0935, 8.7998], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-12.6068, 0.0935, 8.7998], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-12.6068, 0.0935, 8.7998], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-12.6068, 0.0935, 8.7998], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-12.6068, 0.0935, 8.7998], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-12.6068, 0.0935, 8.7998], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-12.6068, 0.0935, 8.7998], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-12.6068, 0.0935, 8.7998], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-12.6068, 0.0935, 8.7998], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-12.6068, 0.0935, 8.7998], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-12.4818, 0.0935, 9.0163], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-12.3568, 0.0935, 9.2328], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-12.2318, 0.0935, 9.4493], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-12.1068, 0.0935, 9.6658], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-12.1068, 0.0935, 9.6658], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-12.1068, 0.0935, 9.6658], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-12.1068, 0.0935, 9.6658], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-12.1068, 0.0935, 9.6658], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-11.9818, 0.0935, 9.4493], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-11.8568, 0.0935, 9.2328], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-11.8568, 0.0935, 9.2328], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-11.8568, 0.0935, 9.2328], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-11.8568, 0.0935, 9.2328], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-11.8568, 0.0935, 9.2328], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-11.8568, 0.0935, 9.2328], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
forward, Pos: [-11.8568, 0.0935, 9.4828], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-11.8568, 0.0935, 9.4828], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-11.8568, 0.0935, 9.4828], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-11.8568, 0.0935, 9.4828], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-11.8568, 0.0935, 9.4828], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-11.8568, 0.0935, 9.4828], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-11.7318, 0.0935, 9.2663], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-11.7318, 0.0935, 9.2663], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-11.5153, 0.0935, 9.1413], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-11.5153, 0.0935, 9.1413], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-11.3903, 0.0935, 8.9248], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-11.3903, 0.0935, 8.9248], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-11.1738, 0.0935, 8.7998], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-11.1738, 0.0935, 8.7998], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-10.9238, 0.0935, 8.7998], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-10.6738, 0.0935, 8.7998], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-10.4238, 0.0935, 8.7998], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-10.4238, 0.0935, 8.7998], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-10.4238, 0.0935, 8.7998], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-10.4238, 0.0935, 8.7998], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-10.4238, 0.0935, 8.7998], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-10.5488, 0.0935, 8.5833], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-10.6738, 0.0935, 8.3668], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-10.7988, 0.0935, 8.1503], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
forward, Pos: [-10.9238, 0.0935, 7.9338], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-10.9238, 0.0935, 7.9338], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-10.9238, 0.0935, 7.9338], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-10.9238, 0.0935, 7.9338], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-10.9238, 0.0935, 7.9338], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-11.0488, 0.0935, 8.1503], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-11.1738, 0.0935, 8.3668], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-11.2988, 0.0935, 8.5833], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-11.4238, 0.0935, 8.7998], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-11.5488, 0.0935, 9.0163], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-11.6738, 0.0935, 9.2328], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-11.7988, 0.0935, 9.4493], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-11.9238, 0.0935, 9.6658], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-12.0488, 0.0935, 9.8823], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-12.1738, 0.0935, 10.0988], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-12.2988, 0.0935, 10.3153], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-12.4238, 0.0935, 10.5318], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-12.5488, 0.0935, 10.7483], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-12.6738, 0.0935, 10.9648], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-12.7988, 0.0935, 11.1813], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-12.9238, 0.0935, 11.3978], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-12.9238, 0.0935, 11.3978], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-12.9238, 0.0935, 11.3978], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-12.9238, 0.0935, 11.3978], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-12.9238, 0.0935, 11.3978], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-12.9238, 0.0935, 11.3978], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-12.9238, 0.0935, 11.3978], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-12.7988, 0.0935, 11.1813], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-12.6738, 0.0935, 10.9648], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-12.5488, 0.0935, 10.7483], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-12.4238, 0.0935, 10.5318], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-12.2988, 0.0935, 10.3153], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-12.1738, 0.0935, 10.0988], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-12.0488, 0.0935, 9.8823], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-11.9238, 0.0935, 9.6658], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-11.7988, 0.0935, 9.4493], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-11.7988, 0.0935, 9.4493], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-11.5823, 0.0935, 9.3243], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-11.5823, 0.0935, 9.3243], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-11.4573, 0.0935, 9.1078], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-11.4573, 0.0935, 9.1078], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-11.2408, 0.0935, 8.9828], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-11.0243, 0.0935, 8.8578], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-10.8078, 0.0935, 8.7328], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-10.5913, 0.0935, 8.6078], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-10.5913, 0.0935, 8.6078], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-10.3413, 0.0935, 8.6078], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
forward, Pos: [-10.0913, 0.0935, 8.6078], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-10.0913, 0.0935, 8.6078], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-10.0913, 0.0935, 8.6078], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-10.0913, 0.0935, 8.6078], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-10.0913, 0.0935, 8.6078], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-10.0913, 0.0935, 8.6078], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-10.0913, 0.0935, 8.6078], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-10.3413, 0.0935, 8.6078], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-10.5913, 0.0935, 8.6078], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-10.8413, 0.0935, 8.6078], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-11.0913, 0.0935, 8.6078], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-11.3413, 0.0935, 8.6078], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-11.5913, 0.0935, 8.6078], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-11.8413, 0.0935, 8.6078], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-11.8413, 0.0935, 8.6078], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-12.0578, 0.0935, 8.7328], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-12.2743, 0.0935, 8.8578], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-12.4908, 0.0935, 8.9828], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-12.4908, 0.0935, 8.9828], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-12.4908, 0.0935, 8.9828], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-12.4908, 0.0935, 8.9828], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-12.6158, 0.0935, 8.7663], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-12.6158, 0.0935, 8.7663], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-12.6158, 0.0935, 8.7663], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-12.6158, 0.0935, 8.7663], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-12.6158, 0.0935, 8.7663], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-12.6158, 0.0935, 8.7663], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-12.6158, 0.0935, 8.7663], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-12.6158, 0.0935, 8.7663], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-12.6158, 0.0935, 9.0163], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-12.6158, 0.0935, 9.0163], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-12.6158, 0.0935, 9.0163], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-12.6158, 0.0935, 9.0163], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-12.8658, 0.0935, 9.0163], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-12.8658, 0.0935, 9.0163], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-12.8658, 0.0935, 9.0163], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-12.8658, 0.0935, 9.0163], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-12.8658, 0.0935, 9.0163], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-12.8658, 0.0935, 9.0163], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-12.8658, 0.0935, 9.0163], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-12.8658, 0.0935, 9.0163], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-12.8658, 0.0935, 9.0163], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-12.7408, 0.0935, 8.7998], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-12.7408, 0.0935, 8.7998], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-12.5243, 0.0935, 8.6748], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-12.5243, 0.0935, 8.6748], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-12.3993, 0.0935, 8.4583], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-12.2743, 0.0935, 8.2418], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-12.1493, 0.0935, 8.0253], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-12.0243, 0.0935, 7.8088], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-12.0243, 0.0935, 7.8088], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-12.0243, 0.0935, 7.8088], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-12.0243, 0.0935, 7.8088], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-12.0243, 0.0935, 7.8088], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-12.0243, 0.0935, 7.8088], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-12.0243, 0.0935, 7.8088], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-12.0243, 0.0935, 7.8088], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-12.0243, 0.0935, 7.8088], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-12.0243, 0.0935, 7.8088], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-12.0243, 0.0935, 7.8088], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-12.0243, 0.0935, 7.8088], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-12.0243, 0.0935, 7.8088], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-12.0243, 0.0935, 7.8088], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-12.0243, 0.0935, 7.8088], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-12.0243, 0.0935, 7.8088], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-12.0243, 0.0935, 7.8088], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-12.0243, 0.0935, 7.8088], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-12.0243, 0.0935, 7.8088], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-12.0243, 0.0935, 7.8088], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-12.0243, 0.0935, 7.8088], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-11.8993, 0.0935, 8.0253], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-11.8993, 0.0935, 8.0253], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-11.8993, 0.0935, 8.2753], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-11.8993, 0.0935, 8.2753], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-11.8993, 0.0935, 8.2753], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-11.8993, 0.0935, 8.2753], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-11.8993, 0.0935, 8.2753], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-11.8993, 0.0935, 8.2753], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-11.8993, 0.0935, 8.2753], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-11.8993, 0.0935, 8.2753], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-11.8993, 0.0935, 8.2753], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-11.8993, 0.0935, 8.2753], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
