START | Pos: [-3.62003, 0.09346, 3.798] | Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-3.6200, 0.0935, 3.7980], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-2.7115, 0.0935, 3.6395], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-2.4615, 0.0935, 3.6395], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-2.4615, 0.0935, 3.6395], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-2.4615, 0.0935, 3.6395], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-2.4615, 0.0935, 3.6395], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-2.4615, 0.0935, 3.6395], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-2.4615, 0.0935, 3.6395], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-2.4615, 0.0935, 3.6395], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-2.4615, 0.0935, 3.6395], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-2.4615, 0.0935, 3.6395], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-2.4615, 0.0935, 3.6395], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-2.4615, 0.0935, 3.6395], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-2.4615, 0.0935, 3.6395], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-2.4615, 0.0935, 3.6395], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-2.4615, 0.0935, 3.6395], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-2.4615, 0.0935, 3.6395], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-2.4615, 0.0935, 3.6395], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [-2.4615, 0.0935, 3.6395], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-2.4615, 0.0935, 3.6395], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-2.4615, 0.0935, 3.6395], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-2.4615, 0.0935, 3.6395], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-2.4615, 0.0935, 3.6395], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-2.4615, 0.0935, 3.6395], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-2.4615, 0.0935, 3.6395], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-2.4615, 0.0935, 3.6395], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-2.4615, 0.0935, 3.6395], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-2.4615, 0.0935, 3.6395], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-2.4615, 0.0935, 3.6395], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-2.4615, 0.0935, 3.6395], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-2.4615, 0.0935, 3.6395], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-2.4615, 0.0935, 3.6395], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-2.4615, 0.0935, 3.6395], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-2.4615, 0.0935, 3.6395], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-2.4615, 0.0935, 3.6395], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-2.4615, 0.0935, 3.6395], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-2.4615, 0.0935, 3.6395], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-2.4615, 0.0935, 3.6395], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-2.2450, 0.0935, 3.7645], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
