START | Pos: [1.8401, 0.16166, -1.93274] | Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [1.6236, 0.1617, -2.0577], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
forward, Pos: [-0.1347, 0.1617, -3.3077], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [0.0818, 0.1617, -3.1827], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [0.2983, 0.1617, -3.0577], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [0.5148, 0.1617, -2.9327], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [0.7313, 0.1617, -2.8077], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [0.9478, 0.1617, -2.6827], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [0.9478, 0.1617, -2.6827], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [1.0728, 0.1617, -2.4662], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [1.1978, 0.1617, -2.2497], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [1.3228, 0.1617, -2.0332], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [1.3228, 0.1617, -2.0332], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [1.5393, 0.1617, -1.9082], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [1.7558, 0.1617, -1.7832], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
forward, Pos: [1.9723, 0.1617, -1.6582], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [1.9723, 0.1617, -1.6582], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [1.9723, 0.1617, -1.6582], Rot: [0.0000, 1.0000, 0.0000, -0.0000]
right, Pos: [1.9723, 0.1617, -1.6582], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
forward, Pos: [1.8473, 0.1617, -1.4417], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [1.8473, 0.1617, -1.4417], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [1.8473, 0.1617, -1.4417], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [1.5973, 0.1617, -1.4417], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [1.3473, 0.1617, -1.4417], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [1.3473, 0.1617, -1.4417], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [1.3473, 0.1617, -1.4417], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [1.2223, 0.1617, -1.6582], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [1.0973, 0.1617, -1.8747], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [1.0973, 0.1617, -1.8747], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [0.8808, 0.1617, -1.9997], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [0.6643, 0.1617, -2.1247], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [0.4478, 0.1617, -2.2497], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [0.2313, 0.1617, -2.3747], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [0.0148, 0.1617, -2.4997], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [0.0148, 0.1617, -2.4997], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-0.1102, 0.1617, -2.7162], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-0.2352, 0.1617, -2.9327], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-0.3602, 0.1617, -3.1492], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-0.4852, 0.1617, -3.3658], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-0.6102, 0.1617, -3.5823], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-0.6102, 0.1617, -3.5823], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-0.6102, 0.1617, -3.5823], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-0.6102, 0.1617, -3.5823], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-0.8267, 0.1617, -3.4573], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-1.0432, 0.1617, -3.3323], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-1.2597, 0.1617, -3.2073], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-1.4762, 0.1617, -3.0823], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-1.6928, 0.1617, -2.9573], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-1.9093, 0.1617, -2.8323], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-2.1258, 0.1617, -2.7073], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-2.3423, 0.1617, -2.5823], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-2.5588, 0.1617, -2.4573], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-2.5588, 0.1617, -2.4573], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-2.5588, 0.1617, -2.4573], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-2.5588, 0.1617, -2.4573], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-2.5588, 0.1617, -2.4573], Rot: [0.0000, 0.0000, 0.0000, 1.0000]
right, Pos: [-2.5588, 0.1617, -2.4573], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-2.5588, 0.1617, -2.4573], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-2.5588, 0.1617, -2.4573], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-2.3088, 0.1617, -2.4573], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-2.0588, 0.1617, -2.4573], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-1.8088, 0.1617, -2.4573], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-1.5588, 0.1617, -2.4573], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-1.3088, 0.1617, -2.4573], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-1.3088, 0.1617, -2.4573], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-1.3088, 0.1617, -2.4573], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-1.3088, 0.1617, -2.4573], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
forward, Pos: [-1.3088, 0.1617, -2.2073], Rot: [0.0000, -1.0000, 0.0000, 0.0000]
right, Pos: [-1.3088, 0.1617, -2.2073], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-1.3088, 0.1617, -2.2073], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-1.3088, 0.1617, -2.2073], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-1.3088, 0.1617, -2.2073], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-1.3088, 0.1617, -2.2073], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-1.3088, 0.1617, -2.2073], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
right, Pos: [-1.3088, 0.1617, -2.2073], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-1.1838, 0.1617, -2.4238], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-1.1838, 0.1617, -2.4238], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-1.1838, 0.1617, -2.6738], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-1.1838, 0.1617, -2.9238], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
forward, Pos: [-1.1838, 0.1617, -3.1738], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
stop, Pos: [-1.1838, 0.1617, -3.1738], Rot: [0.0000, -0.0000, 0.0000, -1.0000]
