START | Pos: [-15.0493, 0.19683, -8.40716] | Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-15.0493, 0.1968, -8.4072], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-10.7389, 0.1968, -6.4317], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-10.9889, 0.1968, -6.4317], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-10.9889, 0.1968, -6.4317], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-10.9889, 0.1968, -6.4317], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-10.9889, 0.1968, -6.4317], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-10.9889, 0.1968, -6.4317], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-10.9889, 0.1968, -6.4317], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-10.9889, 0.1968, -6.4317], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-10.9889, 0.1968, -6.4317], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-10.9889, 0.1968, -6.4317], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-10.9889, 0.1968, -6.4317], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-10.7724, 0.1968, -6.3067], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-10.5559, 0.1968, -6.1817], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-10.3394, 0.1968, -6.0567], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-10.3394, 0.1968, -6.0567], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-10.2144, 0.1968, -5.8402], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-10.2144, 0.1968, -5.8402], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-9.9979, 0.1968, -5.7152], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-9.7813, 0.1968, -5.5902], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-9.5648, 0.1968, -5.4652], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-9.3483, 0.1968, -5.3402], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
forward, Pos: [-9.1318, 0.1968, -5.2152], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-9.1318, 0.1968, -5.2152], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-9.1318, 0.1968, -5.2152], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-9.1318, 0.1968, -5.2152], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-9.1318, 0.1968, -5.2152], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-9.1318, 0.1968, -5.2152], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-9.1318, 0.1968, -5.2152], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-9.1318, 0.1968, -5.2152], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-9.3818, 0.1968, -5.2152], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-9.3818, 0.1968, -5.2152], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-9.3818, 0.1968, -5.2152], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-9.3818, 0.1968, -5.2152], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-9.3818, 0.1968, -5.2152], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-9.3818, 0.1968, -5.2152], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-9.1653, 0.1968, -5.3402], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-8.9488, 0.1968, -5.4652], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-8.7323, 0.1968, -5.5902], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-8.7323, 0.1968, -5.5902], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-8.6073, 0.1968, -5.8067], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-8.4823, 0.1968, -6.0232], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-8.4823, 0.1968, -6.0232], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-8.2658, 0.1968, -6.1482], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-8.2658, 0.1968, -6.1482], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-8.1408, 0.1968, -6.3647], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-8.1408, 0.1968, -6.3647], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-7.9243, 0.1968, -6.4897], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-7.9243, 0.1968, -6.4897], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-7.7993, 0.1968, -6.7062], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-7.6743, 0.1968, -6.9227], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-7.6743, 0.1968, -6.9227], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-7.4578, 0.1968, -7.0477], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-7.4578, 0.1968, -7.0477], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-7.3328, 0.1968, -7.2642], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-7.3328, 0.1968, -7.2642], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-7.1163, 0.1968, -7.3892], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-7.1163, 0.1968, -7.3892], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-6.9913, 0.1968, -7.6057], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-6.9913, 0.1968, -7.6057], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-6.7748, 0.1968, -7.7307], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-6.7748, 0.1968, -7.7307], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-6.6498, 0.1968, -7.9472], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-6.6498, 0.1968, -7.9472], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-6.4333, 0.1968, -8.0722], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-6.4333, 0.1968, -8.0722], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-6.3083, 0.1968, -8.2887], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-6.3083, 0.1968, -8.2887], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
forward, Pos: [-6.0918, 0.1968, -8.4137], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-6.0918, 0.1968, -8.4137], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-5.9668, 0.1968, -8.6302], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-5.9668, 0.1968, -8.6302], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-5.9668, 0.1968, -8.6302], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-5.9668, 0.1968, -8.6302], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-5.9668, 0.1968, -8.6302], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-5.9668, 0.1968, -8.6302], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-5.9668, 0.1968, -8.6302], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-5.9668, 0.1968, -8.6302], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-5.9668, 0.1968, -8.6302], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-5.9668, 0.1968, -8.6302], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-5.9668, 0.1968, -8.6302], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-5.9668, 0.1968, -8.6302], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [-5.9668, 0.1968, -8.8802], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [-5.9668, 0.1968, -9.1302], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [-5.9668, 0.1968, -9.3802], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [-5.9668, 0.1968, -9.6302], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [-5.9668, 0.1968, -9.8802], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-5.9668, 0.1968, -9.8802], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-5.9668, 0.1968, -9.8802], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-5.9668, 0.1968, -9.8802], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-5.9668, 0.1968, -9.8802], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-5.9668, 0.1968, -9.8802], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-5.9668, 0.1968, -9.8802], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-5.9668, 0.1968, -9.8802], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-5.9668, 0.1968, -9.8802], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-5.9668, 0.1968, -9.8802], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-5.9668, 0.1968, -9.8802], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-6.1833, 0.1968, -10.0052], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-6.3998, 0.1968, -10.1302], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-6.3998, 0.1968, -10.1302], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-6.5248, 0.1968, -10.3467], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-6.6498, 0.1968, -10.5632], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-6.6498, 0.1968, -10.5632], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
left, Pos: [-6.6498, 0.1968, -10.5632], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-6.6498, 0.1968, -10.5632], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-6.6498, 0.1968, -10.5632], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-6.6498, 0.1968, -10.5632], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-6.6498, 0.1968, -10.5632], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
left, Pos: [-6.6498, 0.1968, -10.5632], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
left, Pos: [-6.6498, 0.1968, -10.5632], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-6.6498, 0.1968, -10.5632], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
left, Pos: [-6.6498, 0.1968, -10.5632], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-6.6498, 0.1968, -10.5632], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
left, Pos: [-6.6498, 0.1968, -10.5632], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
left, Pos: [-6.6498, 0.1968, -10.5632], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
left, Pos: [-6.6498, 0.1968, -10.5632], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-6.6498, 0.1968, -10.5632], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-6.6498, 0.1968, -10.5632], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-6.6498, 0.1968, -10.5632], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-6.6498, 0.1968, -10.5632], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-6.6498, 0.1968, -10.5632], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-6.6498, 0.1968, -10.5632], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-6.3998, 0.1968, -10.5632], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-6.3998, 0.1968, -10.5632], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-6.3998, 0.1968, -10.5632], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-6.3998, 0.1968, -10.5632], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-6.3998, 0.1968, -10.5632], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-6.3998, 0.1968, -10.5632], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-6.3998, 0.1968, -10.5632], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-6.6498, 0.1968, -10.5632], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-6.8998, 0.1968, -10.5632], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-6.8998, 0.1968, -10.5632], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-6.8998, 0.1968, -10.5632], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-6.8998, 0.1968, -10.5632], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-6.8998, 0.1968, -10.5632], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-6.8998, 0.1968, -10.5632], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-6.8998, 0.1968, -10.5632], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-6.8998, 0.1968, -10.5632], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-6.8998, 0.1968, -10.5632], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-6.8998, 0.1968, -10.5632], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-6.8998, 0.1968, -10.5632], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-6.8998, 0.1968, -10.5632], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-6.8998, 0.1968, -10.5632], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-6.8998, 0.1968, -10.5632], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-6.8998, 0.1968, -10.5632], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-6.8998, 0.1968, -10.5632], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-6.8998, 0.1968, -10.5632], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-6.8998, 0.1968, -10.5632], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-6.8998, 0.1968, -10.5632], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-6.6498, 0.1968, -10.5632], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
forward, Pos: [-6.3998, 0.1968, -10.5632], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-6.3998, 0.1968, -10.5632], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-6.3998, 0.1968, -10.5632], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-6.3998, 0.1968, -10.5632], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-6.3998, 0.1968, -10.5632], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-6.3998, 0.1968, -10.5632], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-6.3998, 0.1968, -10.5632], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-6.6498, 0.1968, -10.5632], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-6.8998, 0.1968, -10.5632], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-6.8998, 0.1968, -10.5632], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-6.8998, 0.1968, -10.5632], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-6.8998, 0.1968, -10.5632], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-6.8998, 0.1968, -10.5632], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-6.8998, 0.1968, -10.5632], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-6.8998, 0.1968, -10.5632], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-6.8998, 0.1968, -10.5632], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-6.8998, 0.1968, -10.5632], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-6.8998, 0.1968, -10.5632], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-6.8998, 0.1968, -10.5632], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-6.8998, 0.1968, -10.5632], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
forward, Pos: [-7.1163, 0.1968, -10.4382], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-7.1163, 0.1968, -10.4382], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-7.3663, 0.1968, -10.4382], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
forward, Pos: [-7.6163, 0.1968, -10.4382], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
left, Pos: [-7.6163, 0.1968, -10.4382], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
left, Pos: [-7.6163, 0.1968, -10.4382], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
left, Pos: [-7.6163, 0.1968, -10.4382], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
left, Pos: [-7.6163, 0.1968, -10.4382], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
forward, Pos: [-7.4913, 0.1968, -10.2217], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-7.4913, 0.1968, -10.2217], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-7.4913, 0.1968, -10.2217], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-7.4913, 0.1968, -10.2217], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-7.4913, 0.1968, -10.2217], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-7.4913, 0.1968, -10.2217], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-7.4913, 0.1968, -10.2217], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-7.4913, 0.1968, -10.2217], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-7.4913, 0.1968, -10.2217], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-7.4913, 0.1968, -10.2217], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-7.4913, 0.1968, -10.2217], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-7.4913, 0.1968, -10.2217], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-7.4913, 0.1968, -10.2217], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-7.4913, 0.1968, -10.2217], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-7.4913, 0.1968, -10.2217], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-7.6163, 0.1968, -10.0052], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-7.7413, 0.1968, -9.7887], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-7.7413, 0.1968, -9.7887], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-7.9578, 0.1968, -9.6637], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-7.9578, 0.1968, -9.6637], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-7.9578, 0.1968, -9.6637], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-7.9578, 0.1968, -9.4137], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-7.9578, 0.1968, -9.1637], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-7.9578, 0.1968, -8.9137], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-7.9578, 0.1968, -8.6637], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-7.9578, 0.1968, -8.4137], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-7.9578, 0.1968, -8.1637], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-7.9578, 0.1968, -7.9137], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-7.9578, 0.1968, -7.6637], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-7.9578, 0.1968, -7.4137], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-7.9578, 0.1968, -7.1637], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-7.9578, 0.1968, -6.9137], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-7.9578, 0.1968, -6.6637], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-7.9578, 0.1968, -6.6637], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-8.0828, 0.1968, -6.4472], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-8.2078, 0.1968, -6.2307], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-8.3328, 0.1968, -6.0142], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-8.3328, 0.1968, -6.0142], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-8.5493, 0.1968, -5.8892], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-8.7658, 0.1968, -5.7642], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-8.9823, 0.1968, -5.6392], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-8.9823, 0.1968, -5.6392], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-9.1073, 0.1968, -5.4227], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-9.2323, 0.1968, -5.2062], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-9.3573, 0.1968, -4.9897], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-9.3573, 0.1968, -4.9897], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-9.3573, 0.1968, -4.7397], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-9.3573, 0.1968, -4.7397], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-9.4823, 0.1968, -4.5232], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-9.4823, 0.1968, -4.5232], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-9.6988, 0.1968, -4.3982], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-9.6988, 0.1968, -4.3982], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-9.8238, 0.1968, -4.1817], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-9.9488, 0.1968, -3.9652], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-9.9488, 0.1968, -3.9652], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-10.1653, 0.1968, -3.8402], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-10.1653, 0.1968, -3.8402], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-10.2903, 0.1968, -3.6237], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-10.2903, 0.1968, -3.6237], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-10.5068, 0.1968, -3.4987], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-10.5068, 0.1968, -3.4987], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-10.6318, 0.1968, -3.2821], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-10.6318, 0.1968, -3.2821], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-10.8483, 0.1968, -3.1571], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-10.8483, 0.1968, -3.1571], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-11.0983, 0.1968, -3.1571], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
left, Pos: [-11.0983, 0.1968, -3.1571], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-11.3148, 0.1968, -3.0321], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-11.5314, 0.1968, -2.9071], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-11.5314, 0.1968, -2.9071], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-11.7814, 0.1968, -2.9071], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-12.0314, 0.1968, -2.9071], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-12.2814, 0.1968, -2.9071], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-12.5314, 0.1968, -2.9071], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-12.7814, 0.1968, -2.9071], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-13.0314, 0.1968, -2.9071], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-13.2814, 0.1968, -2.9071], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
forward, Pos: [-13.5314, 0.1968, -2.9071], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
