START | Pos: [-3.11759, 0.19118, -1.75868] | Rot: [0.0000, 0.7071, 0.0000, -0.7071]
left, Pos: [-3.1176, 0.1912, -1.7587], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
forward, Pos: [-6.7695, 0.1912, -3.7587], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-6.9860, 0.1912, -3.6337], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-7.2025, 0.1912, -3.5087], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-7.4190, 0.1912, -3.3837], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-7.6355, 0.1912, -3.2587], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-7.6355, 0.1912, -3.2587], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-7.7605, 0.1912, -3.0422], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-7.8855, 0.1912, -2.8257], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-7.8855, 0.1912, -2.8257], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-7.8855, 0.1912, -2.8257], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-7.8855, 0.1912, -2.8257], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-7.8855, 0.1912, -2.8257], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-7.8855, 0.1912, -2.8257], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-7.8855, 0.1912, -2.8257], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
right, Pos: [-7.8855, 0.1912, -2.8257], Rot: [0.0000, 0.5000, 0.0000, -0.8660]
right, Pos: [-7.8855, 0.1912, -2.8257], Rot: [0.0000, 0.7071, 0.0000, -0.7071]
right, Pos: [-7.8855, 0.1912, -2.8257], Rot: [0.0000, 0.8660, 0.0000, -0.5000]
right, Pos: [-7.8855, 0.1912, -2.8257], Rot: [0.0000, 0.9659, 0.0000, -0.2588]
right, Pos: [-7.8855, 0.1912, -2.8257], Rot: [0.0000, 1.0000, 0.0000, 0.0000]
right, Pos: [-7.8855, 0.1912, -2.8257], Rot: [0.0000, 0.9659, 0.0000, 0.2588]
right, Pos: [-7.8855, 0.1912, -2.8257], Rot: [0.0000, 0.8660, 0.0000, 0.5000]
right, Pos: [-7.8855, 0.1912, -2.8257], Rot: [0.0000, 0.7071, 0.0000, 0.7071]
right, Pos: [-7.8855, 0.1912, -2.8257], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-7.8855, 0.1912, -2.8257], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-7.8855, 0.1912, -2.8257], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-7.8855, 0.1912, -2.8257], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-7.8855, 0.1912, -2.8257], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-7.8855, 0.1912, -2.8257], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-7.8855, 0.1912, -2.8257], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-7.8855, 0.1912, -2.8257], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-7.8855, 0.1912, -2.8257], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-7.8855, 0.1912, -2.8257], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-7.8855, 0.1912, -2.8257], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-8.1021, 0.1912, -2.7007], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-8.3186, 0.1912, -2.5757], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-8.5351, 0.1912, -2.4507], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
forward, Pos: [-8.7516, 0.1912, -2.3257], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
left, Pos: [-8.7516, 0.1912, -2.3257], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-8.8766, 0.1912, -2.1092], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-9.0016, 0.1912, -1.8927], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-9.1266, 0.1912, -1.6762], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-9.2516, 0.1912, -1.4597], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-9.3766, 0.1912, -1.2431], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-9.5016, 0.1912, -1.0266], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-9.6266, 0.1912, -0.8101], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-9.6266, 0.1912, -0.8101], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-9.6266, 0.1912, -0.5601], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-9.6266, 0.1912, -0.5601], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-9.7516, 0.1912, -0.3436], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-9.7516, 0.1912, -0.3436], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-9.7516, 0.1912, -0.0936], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-9.7516, 0.1912, -0.0936], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-9.8766, 0.1912, 0.1229], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-9.8766, 0.1912, 0.1229], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-9.8766, 0.1912, 0.3729], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-9.8766, 0.1912, 0.3729], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
forward, Pos: [-10.0016, 0.1912, 0.5894], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
left, Pos: [-10.0016, 0.1912, 0.5894], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-10.0016, 0.1912, 0.5894], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-10.0016, 0.1912, 0.5894], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-10.0016, 0.1912, 0.5894], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-10.0016, 0.1912, 0.5894], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-10.0016, 0.1912, 0.5894], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-10.0016, 0.1912, 0.5894], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
forward, Pos: [-10.0016, 0.1912, 0.3394], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-10.0016, 0.1912, 0.3394], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-9.8766, 0.1912, 0.1229], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-9.7516, 0.1912, -0.0936], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
forward, Pos: [-9.6266, 0.1912, -0.3101], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-9.6266, 0.1912, -0.3101], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-9.6266, 0.1912, -0.3101], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-9.6266, 0.1912, -0.3101], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-9.6266, 0.1912, -0.3101], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-9.5016, 0.1912, -0.0936], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-9.3766, 0.1912, 0.1229], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-9.2516, 0.1912, 0.3394], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-9.1266, 0.1912, 0.5559], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-9.0016, 0.1912, 0.7724], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-8.8766, 0.1912, 0.9889], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-8.8766, 0.1912, 0.9889], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-8.8766, 0.1912, 1.2389], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-8.8766, 0.1912, 1.2389], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-8.7516, 0.1912, 1.4554], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-8.7516, 0.1912, 1.4554], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-8.7516, 0.1912, 1.7054], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-8.7516, 0.1912, 1.9554], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-8.7516, 0.1912, 2.2054], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
forward, Pos: [-8.7516, 0.1912, 2.4554], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
left, Pos: [-8.7516, 0.1912, 2.4554], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
left, Pos: [-8.7516, 0.1912, 2.4554], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
left, Pos: [-8.7516, 0.1912, 2.4554], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
left, Pos: [-8.7516, 0.1912, 2.4554], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
left, Pos: [-8.7516, 0.1912, 2.4554], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
left, Pos: [-8.7516, 0.1912, 2.4554], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
left, Pos: [-8.7516, 0.1912, 2.4554], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
left, Pos: [-8.7516, 0.1912, 2.4554], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
forward, Pos: [-8.9681, 0.1912, 2.3304], Rot: [0.0000, 0.5000, 0.0000, 0.8660]
right, Pos: [-8.9681, 0.1912, 2.3304], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-9.0931, 0.1912, 2.1139], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-9.2181, 0.1912, 1.8974], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
forward, Pos: [-9.3431, 0.1912, 1.6809], Rot: [0.0000, 0.2588, 0.0000, 0.9659]
right, Pos: [-9.3431, 0.1912, 1.6809], Rot: [0.0000, -0.0000, 0.0000, 1.0000]
right, Pos: [-9.3431, 0.1912, 1.6809], Rot: [0.0000, -0.2588, 0.0000, 0.9659]
right, Pos: [-9.3431, 0.1912, 1.6809], Rot: [0.0000, -0.5000, 0.0000, 0.8660]
right, Pos: [-9.3431, 0.1912, 1.6809], Rot: [0.0000, -0.7071, 0.0000, 0.7071]
right, Pos: [-9.3431, 0.1912, 1.6809], Rot: [0.0000, -0.8660, 0.0000, 0.5000]
right, Pos: [-9.3431, 0.1912, 1.6809], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-9.2181, 0.1912, 1.8974], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-9.0931, 0.1912, 2.1139], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-8.9681, 0.1912, 2.3304], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-8.8431, 0.1912, 2.5469], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-8.7181, 0.1912, 2.7634], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-8.5931, 0.1912, 2.9799], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-8.4681, 0.1912, 3.1964], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-8.3431, 0.1912, 3.4129], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-8.2181, 0.1912, 3.6295], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
forward, Pos: [-8.0931, 0.1912, 3.8460], Rot: [0.0000, -0.9659, 0.0000, 0.2588]
right, Pos: [-8.0931, 0.1912, 3.8460], Rot: [0.0000, -1.0000, 0.0000, -0.0000]
right, Pos: [-8.0931, 0.1912, 3.8460], Rot: [0.0000, -0.9659, 0.0000, -0.2588]
right, Pos: [-8.0931, 0.1912, 3.8460], Rot: [0.0000, -0.8660, 0.0000, -0.5000]
right, Pos: [-8.0931, 0.1912, 3.8460], Rot: [0.0000, -0.7071, 0.0000, -0.7071]
right, Pos: [-8.0931, 0.1912, 3.8460], Rot: [0.0000, -0.5000, 0.0000, -0.8660]
right, Pos: [-8.0931, 0.1912, 3.8460], Rot: [0.0000, -0.2588, 0.0000, -0.9659]
right, Pos: [-8.0931, 0.1912, 3.8460], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
right, Pos: [-8.0931, 0.1912, 3.8460], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-7.9681, 0.1912, 3.6295], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
forward, Pos: [-7.8431, 0.1912, 3.4129], Rot: [0.0000, 0.2588, 0.0000, -0.9659]
left, Pos: [-7.8431, 0.1912, 3.4129], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
forward, Pos: [-7.8431, 0.1912, 3.1629], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
stop, Pos: [-7.8431, 0.1912, 3.1629], Rot: [0.0000, 0.0000, 0.0000, -1.0000]
